organisation_id,survey_data_id,ecd_name,center_type_name,center_active,name_of_contact_person,phone_number_contact_person,group_village_head,district,ecd_code,cbcc_code,name_data_collector,date_data_collection,parliamentary_constituency,village,traditional_authority,name_nearest_town_trading_center,latitude,longitude,global_positioning_system_eastings,global_positioning_system_northings,non_governmental_organisation_supporting_ecd,community_based_organisation_supporting_ecd,caregivers_male,caregivers_female,caregivers_total,trained_caregivers_male,trained_caregivers_female,trained_caregivers_total,untrained_caregivers_male,untrained_caregivers_female,untrained_caregivers_total,dropped_care_givers_3_years_male,dropped_care_givers_3_years_female,dropped_care_givers_3_years_total,parent_committee_members_male,parent_committee_members_female,parent_committee_members_total,dropped_trained_caregivers_3_years_male,dropped_trained_caregivers_3_years_female,dropped_trained_caregivers_3_years_total,registered_male,registered_female,registered_total,attendance_visit_day_male,attendance_visit_day_female,attendance_visit_day_total,transition_primary_school_male,transition_primary_school_female,transition_primary_school_total,orphan_male,orphan_female,orphan_total,special_needs_male,special_needs_female,special_needs_total,ecd_structure,structure_type_name,class_room_number,has_toilet,toilet_number,toilet_child_friendly,has_water_supply,water_source_type_name,distance_to_water_source_meters,has_garden,garden_size_acres,irrigable_dimba_land,irrigable_dimba_land_size_acres,has_feeding_program,has_kitchen,has_store_room,has_outdoor_materials,has_eating_utensils,distance_nearest_health_primary_school,primary_school_name,distance_nearest_health_facility_kilometers,health_facility_name,observation,logs,ta
87,1516,KACHERE 2,,,CG,999003758,Somba,Blantyre,,30502008,J. Manyumba,05-Jun-13,,Mpopo,Lundu,Lirangwe,-15.475445,35.025685,717326,8288061,,Chitsanzo,2,3,5,2,3,5,0,0,0,0,0,0,6,4,10,1,1,2,20,28,48,15,20,35,5,10,15,5,6,11,0,0,0,0,Temporary,1,1,2,1,1,Borehole,200,1,,0,,1,1,1,1,1,1,,4,,,,
87,1525,CHIKONDI CBCC,,,CG,999003758,Somba,Blantyre,,30502017,J. Manyumba,05-Jun-13,,Mbumi,Lundu,Lirangwe,-15.494914,35.051791,720107,8285879,,Tikondane,1,4,5,1,4,5,1,0,1,0,1,1,7,3,10,1,0,1,29,38,67,10,13,23,8,10,18,7,4,11,1,0,1,0,Permanent,1,1,1,1,1,Borehole,50,1,,0,,1,1,1,0,1,3,,4,,,,
87,1649,ULEMU CBCC,,,CG,997755037,Somba 1,Blantyre,,30508004,J. Manyumba,30-May-13,,Kazembe,Somba,Chilobwe,-15.871162,35.01505,715769,8244277,,Somba 1,0,3,3,0,0,0,0,3,3,0,0,0,4,6,10,0,0,0,7,8,15,7,8,15,4,3,7,3,1,4,0,0,0,0,,,0,,0,1,Borehole,1000,0,,0,,1,0,0,0,0,0.5,,1.5,,They meet under a tree,,
87,1658,0MADS PVT,,,CG,991166719,Somba 1,Blantyre,,30508013,J. Manyumba,29-May-13,,Makanyana,Somba,Somba,-15.863133,35.012991,715557,8245168,,,2,0,2,,,,2,0,2,1,2,3,0,0,0,0,0,0,15,6,21,4,8,12,4,3,7,0,2,2,0,0,0,0,Temporary,1,1,1,1,1,Borehole,400,0,,0,,0,0,0,0,0,1,,1.5,,,,
87,1657,LU0 CBCC,,,CG,99482247,Somba 1,Blantyre,,30508012,J. Manyumba,29-May-13,,Somba 1,Somba,Chilobwe,-15.855844,35.02126,716450,8245966,,Somba 1,1,3,4,0,0,0,1,3,4,0,2,2,4,6,10,0,0,0,11,14,25,6,5,11,7,5,12,4,2,6,0,1,1,0,,,0,,0,1,Unprotected Well,500,1,1,1,1,1,0,0,0,1,1,,1,,,,
87,1656,JIRO NURSARY,,,CG,88175510,Somba 1,Blantyre,,30508011,J. Manyumba,29-May-13,,Thom Mperera,Somba,Limbe/ Namame,-15.857993,35.023612,716700,8245726,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,12,15,27,12,12,24,3,7,10,1,1,2,0,0,0,0,Permanent,1,1,1,0,1,Unprotected Well,250,0,,0,,0,1,1,0,0,0.2,,0.2,,The CBCC is rentint from CCAP there is 0 committee and sanitation and hygiene facilities is a challenge,,
87,1659,CHISOMO CBCC,,,CG,99546751,Somba 1,Blantyre,,30508014,J. Manyumba,29-May-13,,Makanyana,Somba,Chilobwe,-15.863349,35.011872,715436,8245145,,Somba 1,0,2,2,0,0,0,0,2,2,0,0,0,6,4,10,0,0,0,7,8,15,4,6,10,4,5,9,1,2,3,4,5,9,0,,,0,,0,1,Borehole,500,0,,0,,0,0,0,0,0,1,,1.5,,The original CBCCbuilding Collapsed,,
87,1648,MAFUNDE CBCC,,,CG,888853840,Somba 2,Blantyre,,30508003,J. Manyumba,31-May-13,,Somba 2,Somba,Mpemba,-15.893839,34.967213,710621,8241817,,Pemba Youth,0,3,3,0,0,0,0,3,3,0,0,0,2,8,10,0,0,0,17,18,35,15,10,25,0,0,0,2,5,7,0,0,0,0,Permanent,1,0,,0,1,Tap,100,1,1,0,,0,0,0,0,0,5,,6,,,,
87,1095,TICHEZERANE CBCC,,,CG,88235056,Nthache,Blantyre,,30503003,J. Manyumba,10-Jun-13,,Magobede,Chigaru,Mdeka,-15.475665,34.931198,707186,8288130,,Chinyangute,0,2,2,0,0,0,0,2,2,0,1,1,3,5,8,1,0,1,20,17,37,6,13,19,3,4,7,0,0,0,0,0,0,0,Permanent,1,1,2,0,1,Borehole,50,1,1,1,0.5,1,0,0,0,0,1,,1,,,,
87,1096,KIDS CENTER PVT,,,CG,881213475,Nthache,Blantyre,,30503004,J. Manyumba,10-Jun-13,,Kaba0,Chigaru,Mdeka,-15.467964,34.941922,708344,8288972,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16,34,50,9,29,38,0,0,0,0,0,0,0,0,0,0,Semi Permanent,1,1,1,0,1,Borehole,200,0,,0,,0,0,0,0,0,1,,0.1,,,,
87,1414,GRACIOUS CBCC,,,CG,,Thanganyika,Blantyre,,30506143,Bridget Mpata,09-Sep-13,,Samama,Kuntaja,Kanjedza,-15.657819,34.918398,705631,8267984,Stepha0,,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,0,,,0,,0,0,,,0,,0,,0,0,0,0,0,,,,,,,
87,1411,CHISOMO CBCC,,,Chisomo,884063932,Thanganyika,Blantyre,,30506140,Bridget Mpata,09-Sep-13,,Chapotera,Kuntaja,Mombo,-15.61786,34.915073,705314,8272410,,,0,2,2,0,0,0,0,2,2,,0,,3,7,10,0,0,0,16,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,Permanent,1,1,2,1,1,Borehole,100,1,0.5,1,0.25,0,1,1,0,0,0.7,,6.8,,,,
87,1413,CHIKONDI. A CBCC,,,CG,,Thanganyika,Blantyre,,30506142,Bridget Mpata,09-Sep-13,,Kuntaja,Kuntaja,Kanjedza,-15.651469,34.918427,705640,8268687,Stepha0,,0,2,2,0,0,0,0,2,2,0,0,0,2,8,10,0,0,0,13,37,50,13,37,50,7,3,10,1,2,3,0,0,0,0,Permanent,1,1,2,1,1,Borehole,200,0,,0,,0,0,0,0,0,,,,,,,
87,1220,YELUSALEMU CBCC,,,CG,9973637298,Undani,Blantyre,,30501058,J. Manyumba,15-Jun-13,,Chikuse,Kapeni,Lunzu,-15.639186,35.06093,720934,8269903,,Chisangalalo,1,2,3,0,0,0,1,2,3,0,0,0,2,8,10,0,0,0,16,12,28,10,6,16,4,4,8,0,1,1,0,0,0,0,Permanent,2,1,2,1,1,Borehole,300,1,1,0,,1,1,1,0,0,1,,3,,,,
87,1225,TILITONSE CBCC,,,CG,997629316,Undani,Blantyre,,30501063,J. Manyumba,15-Jun-13,,Mponda,Kapeni,Lunzu,-15.613266,35.04144,718871,8272792,,Chisangalalo,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,0,0,0,15,15,30,7,5,12,4,6,10,3,5,8,1,0,1,0,,,0,,0,1,Unprotected Well,600,1,0.5,0,,1,0,0,0,0,0.3,,8,,,,
87,1219,MALEULE CBCC,,,CG,992646077,Undani,Blantyre,,30501057,J. Manyumba,15-Jun-13,,Chinyonga,Kapeni,Lunzu,-15.644294,35.058934,720714,8269340,Sister Annah Foundation,Chisangalalo,0,2,2,0,1,1,0,1,1,0,0,0,0,10,10,0,0,0,16,14,30,18,15,33,3,2,5,3,2,5,0,0,0,0,Permanent,1,0,,0,1,Borehole,100,0,,0,,1,1,1,1,0,2,,4,,,,
87,1221,KENANI CBCC,,,CG,881043762,Undani,Blantyre,,30501059,J. Manyumba,15-Jun-13,,Undani,Kapeni,Lunzu,-15.632331,35.054723,720276,8270668,,Chisangalalo,1,1,2,0,0,0,1,1,2,0,0,0,3,7,10,0,0,0,16,14,30,9,11,20,4,2,6,1,2,3,1,0,1,0,Permanent,1,1,2,1,1,Borehole,400,1,0.5,0,,1,1,1,0,0,1,,4,,,,
87,1224,DAWN CENTER,,,CG,999162352,Undani,Blantyre,,30501062,J. Manyumba,15-Jun-13,,Undani,Kapeni,Lunzu,-15.617299,35.051042,719897,8272336,AQVAID LIFELINE,,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30,17,13,30,5,1,6,0,0,0,17,13,30,0,Permanent,2,1,8,1,1,Borehole,50,1,2,1,0.5,1,1,1,1,1,0.2,,0.2,,Alla the care givers are trained in special needs,,
87,1218,CHISANGALALO CBCC,,,CG,997645626,Undani,Blantyre,,30501056,J. Manyumba,15-Jun-13,,Yoyola,Kapeni,Lunzu,-15.647131,35.050886,719848,8269034,Sister Annah Foundation,Chisangalalo,0,2,2,0,0,0,0,2,2,0,0,0,3,2,5,0,0,0,3,3,6,0,0,0,0,0,0,2,4,6,0,0,0,0,Permanent,1,1,2,1,1,Borehole,500,0,,0,,1,1,1,1,1,1,,5,,,,
87,1223,AQUAID LIFELINE CBCC,,,CG,999162352,Undani,Blantyre,,30501061,J. Manyumba,15-Jun-13,,Undani,Kapeni,Lunzu,-15.622705,35.055822,720404,8271732,AQVAID LIFELINE,,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,30,50,20,30,50,10,20,30,10,25,35,0,0,0,0,Permanent,2,1,4,1,1,Borehole,100,1,5,1,2,0,1,1,1,1,0.2,,0.2,,,,
87,1542,DAMBO CBCC,,,CG,9976639940,William,Blantyre,,30502034,J. Manyumba,04-Jun-13,,Pindani,Lundu,Lirangwe,-15.39307,35.011603,715900,8297191,,Bakasala,2,8,10,2,3,5,0,5,5,0,1,1,3,7,10,0,1,1,31,32,63,14,16,30,4,6,10,2,3,5,2,0,2,0,Permanent,1,1,3,1,1,Borehole,100,0,,0,,1,1,1,0,1,1.5,,5,,They have a borehole but it does'nt produce e0ugh water,,
87,1541,MLAMBE CBCC,,,CG,993168447,William,Blantyre,,30502033,J. Manyumba,04-Jun-13,,Maole,lundu,Lirangwe,-15.407057,35.018642,716641,8295636,,Bakasala,2,6,8,0,0,0,2,6,8,0,1,1,0,10,10,0,0,0,31,32,63,8,12,20,1,4,5,4,3,7,0,0,0,0,Semi Permanent,1,0,,0,1,Borehole,1500,0,,0,,1,0,0,0,0,1,,3,,The water source is very far,,
87,1368,Pemba,,,CG,881276487,Somba 2,Blantyre,,30599001,Elizabeth R. Mgodi,30-May-13,,Pemba,Somba,Somba,,,0,0,,,1,7,8,0,0,0,1,7,8,0,0,0,4,6,10,0,0,0,15,21,36,0,0,0,0,0,0,4,8,12,0,0,0,0,Temporary,1,0,,0,1,Borehole,150,0,,0,,1,0,0,0,0,,,,,0t organised and operation is 0t regular,,
87,1369,Mpemba,,,CG,884301616,Somba 2,Blantyre,,30599002,Elizabeth R. Mgodi,30-May-13,,Beni,Somba,Mpemba,,,0,0,Mary Meals,Pemba Youth,0,5,5,0,5,5,0,0,0,0,1,1,3,7,10,1,0,1,55,42,97,30,22,52,0,0,0,3,2,5,0,0,0,0,Permanent,1,1,3,0,1,Borehole,100,1,0.25,0,,1,0,0,0,0,0.2,,1,,,,
87,1370,Makolo,,,CG,888595896,Chiimire,Blantyre,,30599003,E.R Mgodi,30-May-13,,Baluti,Somba,Baluti,,,0,0,,Joshua,0,3,3,0,1,1,0,2,2,0,0,0,0,11,11,7,10,17,25,35,60,17,13,30,7,10,17,9,10,19,0,0,0,0,Permanent,1,1,1,0,1,Tap,50,1,0.5,0,,1,1,1,0,0,1.5,,8,,They buy water from water board Kiosk,,
87,1371,Kasinje,,,CG,994171637,Mpagaja,Blantyre,,30599004,E. R Mgodi,30-May-13,,Baluti,Somba,Baluti,,,0,0,,Namasimba/ Joshua,0,2,2,0,1,1,0,1,1,1,3,4,1,9,10,2,1,3,42,34,76,12,8,20,7,5,12,3,4,7,1,2,3,0,Permanent,1,0,,0,1,Tap,500,0,,1,0.5,1,1,1,0,1,2,,5,,,,
87,1372,Limbikani,,,CG,884171031,Kantimbanya,Blantyre,,30599005,Elizabeth Mgodi,29-May-13,,Katsalabande,Somba,Chadzunda,,,0,0,Limbikani,,0,4,4,0,0,0,0,0,0,0,2,2,1,14,15,0,0,0,15,27,42,11,15,26,5,5,10,1,1,2,2,1,3,0,Permanent,1,1,1,0,1,Borehole,100,0,,0,,0,0,0,0,0,0.25,,0.25,,,,
87,1373,Talandila,,,CG,997228337,Mboma,Blantyre,,30599006,E. R Mgodi,29-May-13,,Mboma,Somba,Chilobwe,,,0,0,,Khola,4,6,10,0,0,0,4,6,10,0,0,0,5,5,10,0,0,0,20,13,33,5,7,12,0,0,0,0,0,0,0,0,0,0,,,0,,0,1,Borehole,400,0,,0,,1,0,0,0,0,0.8,,7,,Need to mobilize the community to construct their own centre- Have an IGA and a communal garden,,
87,1374,Chumkuyu Jiya,,,CG,,Somba 2,Blantyre,,30599007,E. R. Mgodi,30-May-13,,Jiya,Somba,,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,2,8,10,0,0,0,13,37,50,13,37,50,7,3,10,1,2,3,0,0,0,0,,,0,,0,0,,,0,,0,,0,0,0,0,0,,,,,,,
87,1375,Tikondane,,,CG,888252412,Mwambula,Blantyre,,30599008,J. Manyumba,08-Jul-13,,Scort,Somba,Mpemba,,,0,0,,Chiyambi,2,2,4,0,0,0,2,2,4,0,0,0,5,5,10,0,0,0,27,25,52,14,20,34,9,6,15,4,6,10,0,0,0,0,,,0,,0,1,Borehole,200,0,,0,,1,0,0,0,0,0.1,,2,,,,
87,1376,Mvula,,,CG,,Mwambuna,Blantyre,,30599009,J.  Manyumba,08-Jul-13,,Mwambuna,Somba,Mpemba,,,0,0,Save The Children,Chiyambi,1,5,6,1,3,4,1,2,3,0,0,0,4,6,10,0,0,0,32,51,83,12,14,26,3,5,8,7,8,15,0,0,0,0,Temporary,1,0,,0,1,Unprotected Well,400,1,0.25,0,,1,0,0,0,1,2,,6,,,,
87,1377,Mtikita,,,CG,881593891,Mwangata,Blantyre,,30599010,Stonard Jere,27-Jun-13,,Luwayo,Somba,Chadzunda,,,0,0,,Matondoko,1,9,10,0,0,0,1,9,10,0,1,1,7,3,10,0,0,0,18,10,28,12,7,19,5,7,12,18,10,28,0,0,0,0,Temporary,1,1,1,1,1,Unprotected Well,0,1,0.5,0,,1,0,0,0,1,1.5,,15,,,,
87,1378,Makolongwe,,,CG,,Kantimbanya,Blantyre,,30599011,Elizabeth R. Mgodi,29-May-13,,Katsalabande,Somba,Madziabango,,,0,0,,Limbikani,1,1,2,0,0,0,1,1,2,0,0,0,5,5,10,0,0,0,30,31,61,29,12,41,0,0,0,2,10,12,0,0,0,0,Permanent,1,0,,0,1,Borehole,1000,0,,0,,0,0,0,0,0,,,,,,,
87,1379,Tidalirane,,,CG,9920944245,Mwangata,Blantyre,,30599012,E. R. Modi,29-May-13,,Mwangata,Somba,Chadzunda,,,0,0,,Peace in God,1,3,4,0,1,1,1,1,2,2,8,10,2,8,10,1,0,1,28,37,65,0,12,12,3,7,10,0,2,2,0,0,0,0,Permanent,1,1,2,0,1,Borehole,100,1,0.5,1,0.25,1,1,1,1,0,0.8,,5,,They need toilets used by other people. Needs sensetization on community involvement,,
87,1380,Tikhale,,,CG,,,Blantyre,,30599013,E. R Mgodi,30-May-13,,Kambalame,Somba,Mpemba,,,0,0,Evangelical Association,Mjamba CCAP Youth,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,23,38,61,0,0,0,0,0,0,9,11,20,0,0,0,0,Temporary,1,1,1,0,1,Borehole,100,1,0.5,1,1,0,1,0,0,0,,,,,,,
87,1381,Days Of Grace Nursery,,,CG,9999371188,Mpagaja,Blantyre,,30599014,E. R. Mgodi,30-May-13,,Somba,Somba,Baluti,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,6,16,9,9,18,0,5,5,0,0,0,0,0,0,0,Permanent,1,1,1,0,1,Tap,20,0,,0,,0,0,0,0,0,0.25,,5,,Children Hve 0 conducive learning environment,,
87,1382,Umodzi,,,CG,882569718,Nthache,Blantyre,,30599015,,29-May-13,,Makoka,Chigaru,Mdeka,,,0,0,,Mdeka,1,2,3,0,0,0,1,2,3,0,0,0,4,6,10,0,0,0,27,25,52,12,16,28,8,2,10,2,1,3,0,0,0,0,,,0,,0,1,Borehole,300,1,1,0,,1,0,0,0,0,2,,10,,They have bricks,,
87,1383,Chilombo,,,CG,,Chibweya,Blantyre,,30599016,,30-Jun-13,,Chirombo,Chigaru,Mdeka,,,0,0,,Zisinthe,0,2,2,0,0,0,0,2,2,1,0,1,2,8,10,0,0,0,10,15,25,2,8,10,3,4,7,0,0,0,0,0,0,0,,,0,,0,0,,,1,1,0,,0,0,0,0,0,0.1,,3,,,,
87,1384,Tamandani,,,CG,884986592,Chimbweya,Blantyre,,30599017,,30-Jun-13,,Balaza,Chigaru,Mdeka,,,0,0,,Zisinthe,0,2,2,0,0,0,0,2,2,0,1,1,4,5,9,0,0,0,26,26,52,12,17,29,4,5,9,0,0,0,1,0,1,0,,,0,,0,1,Borehole,200,1,0.5,0,,0,0,0,0,0,1,,2.5,,,,
87,1385,Mbega,,,CG,999118455,Masinde,Blantyre,,30599018,,,,Mbega,Chigaru,Mdeka,,,0,0,,Namichesi,0,3,3,0,0,0,0,3,3,0,4,4,4,6,10,1,0,1,16,31,47,4,9,13,1,5,6,4,8,12,0,0,0,0,,,0,,0,1,Borehole,500,1,0.5,0,,0,0,0,0,0,1,,2.5,,Still meeting at a church,,
87,1386,Chinambia,,,CG,884505890,Masinde,Blantyre,,30599019,,29-May-13,,Masinde,Chigaru,Mdeka,,,0,0,,Namichesi,0,3,3,0,0,0,0,3,3,1,1,2,2,8,10,0,1,1,11,30,41,5,10,15,0,0,0,1,3,4,0,0,0,0,,,0,,0,1,Borehole,700,1,0.5,0,,0,0,0,0,0,0.5,,2.5,,,,
87,1387,Chikolongwe,,,CG,884505890,Masinde,Blantyre,,30599020,,29-May-13,,Chikolongwe,Chigaru,Mdeka,,,0,0,,Namichesi,0,2,2,0,0,0,0,2,2,0,1,1,3,7,10,0,0,0,9,13,22,4,6,10,0,3,3,0,0,0,0,0,0,0,,,0,,0,1,Borehole,500,1,0.5,0,,0,0,0,0,0,0.2,,2.5,,,,
87,1388,Kachere,,,CG,995196062,Nthache,Blantyre,,30599021,,29-May-13,,Likaka,Chigaru,Mdeka,,,0,0,,Mdeka,0,3,3,0,2,2,0,1,1,0,0,0,4,6,10,0,0,0,24,25,49,19,20,39,4,6,10,2,3,5,1,1,2,0,Temporary,1,0,,0,1,Borehole,100,1,1,1,0.25,1,0,0,0,1,2,,4,,,,
87,1389,Nthoni,,,CG,993747243,Chibweya,Blantyre,,30599022,,29-May-13,,Balaza,Chigaru,Mdeka,,,0,0,,Zisinthe,0,2,2,0,0,0,0,2,2,0,3,3,4,6,10,0,0,0,7,19,26,6,9,15,0,2,2,1,0,1,1,1,2,0,,,0,,0,1,River,100,0,,0,,1,0,0,0,0,1,,3,,,,
87,1390,Tikhale,,,CG,999385169,Mwangata,Blantyre,,30599023,,29-May-13,,Kambalame,Somba,Chadzunda,,,0,0,,Peace In God,0,2,2,0,0,0,0,2,2,0,0,0,2,8,10,0,0,0,13,37,50,13,37,50,7,3,10,1,2,3,0,0,0,0,Semi Permanent,1,0,,0,0,,,0,,0,,0,0,0,0,0,1,,8,,,,
87,1391,Gawaza,,,CG,999910223,Ntotela,Blantyre,,30599024,J. Manyumba,05-Sep-13,,Gawaza,Makata,Lunzu,,,0,0,WACRAD and sister Anna,Gawaza,1,7,8,1,7,8,0,0,0,0,0,0,3,7,10,0,0,0,34,50,84,18,36,54,5,7,12,1,2,3,0,1,1,0,Permanent,1,1,4,1,1,Borehole,50,1,0.75,1,0.75,1,1,1,1,1,1,,3.5,,,,
87,1392,Chikondi,,,CG,888428031,Fred,Blantyre,,30599025,J. Manyumba,05-Sep-13,,Fred 2,Makata,Lunzu,,,0,0,Sister Annah Foundation,Gawaza,1,2,3,0,0,0,1,2,3,0,1,1,4,6,10,0,0,0,32,53,85,20,45,65,7,8,15,3,5,8,2,3,5,0,Permanent,2,1,2,1,1,Borehole,50,0,,0,,1,1,1,0,1,0.5,,4,,,,
87,1393,Tathokoza,,,CG,888428031,Fred,Blantyre,,30599026,J. Manyumba,05-Sep-13,,Fred 1,Makata,Makata,,,0,0,Sister Annah Foundation,Sawaza,0,2,2,0,0,0,0,2,2,0,2,2,6,4,10,0,0,0,56,42,98,30,42,72,7,9,16,4,8,12,4,6,10,0,Permanent,2,1,2,1,1,Borehole,100,0,,0,,1,1,1,0,0,0.5,,4,,,,
87,1394,Chakwiya,,,CG,888428031,Fred,Blantyre,,30599027,J. Manyumba,05-Sep-13,,Chakwiya,Makata,Makata,,,0,0,Sister Annah Foundation,Gawaza,2,4,6,0,1,1,2,3,5,0,0,0,4,6,10,0,0,0,60,48,108,35,42,77,6,9,15,8,5,13,2,3,5,0,Permanent,2,1,2,1,1,Borehole,100,0,,0,,1,1,0,1,1,1,,5,,,,
87,1395,Nalilanje,,,CG,993109379,Maloya,Blantyre,,30599028,J. Mannyumba,05-Sep-13,,Maloya,Makata,Makata,,,0,0,Sister Annah Foundation,Gawaza,2,8,10,0,0,0,3,7,10,0,0,0,4,6,10,0,0,0,50,55,105,50,55,105,3,7,10,2,3,5,1,0,1,0,Permanent,2,1,3,1,1,Borehole,400,1,0.5,0,,1,1,1,1,1,1,,6,,,,
87,1396,Chizola,,,CG,99910223,Ntotela,Blantyre,,30599029,J. Manyumba,05-Sep-13,,Chizola,Makata,Lunzu,,,0,0,WACRAD and sister Anna,Gawaza,3,7,10,0,2,2,3,5,8,0,0,0,4,6,10,0,0,0,28,54,82,22,40,62,6,8,14,2,4,6,1,0,1,0,Permanent,2,1,2,1,1,Borehole,100,1,1,1,0.25,1,1,1,0,1,1,,3,,,,
87,1397,Sapanga,,,CG,999910223,Maloya,Blantyre,,30599030,J. Manyumba,05-Sep-13,,Sapanga,Makata,Lunzu,,,0,0,Sister Annah Foundation,Nalilanji,1,3,4,0,0,0,1,3,4,3,7,10,4,6,10,7,3,10,19,48,67,15,33,48,4,6,10,8,7,15,1,0,1,0,Semi Permanent,1,0,,0,1,Borehole,100,0,,0,,0,0,0,0,0,0.5,,7,,,,
87,1398,Chifuniro,,,CG,997643209,Sambudzi,Blantyre,,30599031,J. Manyumba,05-Sep-13,,Mkwate,Kapeni,Lunzu,,,0,0,Sister Annah Foundation,Umodzi Craft Organization,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,0,0,0,38,49,87,38,49,87,5,7,12,8,9,17,0,0,0,0,Permanent,2,1,2,1,1,Borehole,300,1,0.5,1,0.5,1,1,1,0,0,0.5,,7,,,,
87,1399,Mtambo Mlomba,,,CG,991723770,Makuta,Blantyre,,30599032,J. Manyumba,05-Sep-13,,Mtambo,Kuntaja,Lunzu,,,0,0,WACRAD and sister Anna,Tiwale,0,4,4,0,0,0,0,4,4,3,3,6,7,3,10,0,0,0,29,40,69,24,24,48,2,6,8,7,13,20,2,1,3,0,Permanent,2,1,2,1,1,Unprotected Well,300,1,0.5,0,,1,1,1,0,1,1.5,,1.5,,The facility is Under construction,,
87,1400,Chimwemwe,,,CG,999761192,Chemile,Blantyre,,30599033,J. Manyumba,05-Sep-13,,Nsukwa,Makata,Lunzu,,,0,0,Sister Annah Foundation,Tiwale,0,2,2,0,0,0,0,2,2,0,0,0,5,5,10,0,0,0,24,32,56,20,22,42,4,6,10,2,3,5,3,1,4,0,Permanent,2,1,2,1,1,Borehole,100,0,,0,,1,1,1,0,0,1.5,,2.5,,,,
87,1401,Mwaiwathu,,,CG,993929364,Mili,Blantyre,,30599034,J. Manyumba,05-Sep-13,,Sambuzi,Makata,Lunzu,,,0,0,Sister Annah Foundation,Tiwale,0,4,4,0,0,0,0,4,4,2,4,6,4,6,10,1,0,1,30,35,65,30,35,65,4,6,10,2,8,10,1,0,1,0,Permanent,2,1,2,0,1,Borehole,500,1,2,0,,0,1,1,0,0,0.5,,5,,,,
87,1402,Praise,,,CG,999465689,Makata,Blantyre,,30599035,J. Manyumba,05-Sep-13,,Chanika,Makata,Lunzu,,,0,0,Sister Annah Foundation,Tiwale,0,6,6,0,0,0,0,6,6,2,2,4,5,5,10,0,0,0,32,32,64,19,26,45,3,6,9,9,2,11,1,0,1,0,Permanent,2,1,1,0,1,Borehole,400,1,1,0,,1,1,1,0,0,0.5,,0.5,,,,
87,1403,Makata,,,CG,999465689,Makata,Blantyre,,30599036,J. Manyumba,05-Sep-13,,Makata,Makata,Lunzu,,,0,0,Sister Annah Foundation,,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,Permanent,2,1,2,1,1,Borehole,300,1,1,0,,1,1,1,0,0,0.5,,0.5,,,,
87,1404,Tigwirizane,,,CG,999465689,Makata,Blantyre,,30599037,J. Manyumba,05-Sep-13,,Maskikali,Makata,Lunzu,,,0,0,Sister Annah Foundation,Tiwale,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Permanent,1,0,,0,1,Borehole,100,1,1,0,,0,0,0,0,0,0.5,,0.5,,,,
87,1405,Kachere,,,CG,999465689,Chilipa,Blantyre,,30599038,J. Manyumba,05-Sep-13,,Sitaya,Makata,Lunzu,,,0,0,"Sister Anna ,WACRAD",,1,2,3,0,0,0,0,3,3,0,0,0,2,4,6,0,0,0,30,45,75,16,39,55,3,1,4,3,1,4,1,0,1,0,Permanent,2,1,2,0,1,Borehole,100,1,1,0,,1,1,1,0,0,0.5,,1.8,,,,
87,1406,Mpantika,,,CG,999465689,Makata,Blantyre,,30599039,J. Manyumba,05-Sep-13,,Saili,Makata,Lunzu,,,0,0,Sister Annah Foundation,,2,8,10,0,2,2,2,6,8,0,4,4,2,8,10,4,0,4,29,31,60,15,20,35,3,7,10,0,0,0,0,0,0,0,,,0,,0,0,,,1,0.5,0,,1,0,0,0,1,0.5,,0.5,,,,
87,1407,Chiyanja0,,,CG,997577918,Chilipa,Blantyre,,30599040,J. Manyumba,06-Sep-13,,Chilipa,Makata,Lunzu,,,0,0,,Chiyanja0,1,1,2,0,0,0,1,1,2,,0,,5,5,10,0,0,0,44,52,96,0,0,0,1,2,3,3,2,5,0,1,1,0,,,0,,0,0,,,0,,0,,1,0,0,0,0,0.5,,3,,,,
87,1408,Gomani,,,CG,994885086,Chilipa,Blantyre,,30599041,J. Manyumba,06-Sep-13,,Gomani,Makata,Limbe,,,0,0,WACRAD,Chiyanja0,0,5,5,0,0,0,0,5,5,0,0,0,5,5,10,0,0,0,19,34,53,19,34,53,0,2,2,2,3,5,0,0,0,0,,,0,,0,0,,,1,1,0,,1,0,0,0,1,0.5,,3,,They Operate under a tree,,
